beta,gamma,epsilon
0.096919,0.023904,7.665774
0.071687,0.011593,6.363693
0.077870,0.019909,10.052287
0.071292,0.008562,6.701105
0.087772,0.028372,8.795011
0.097479,0.037353,9.821856
0.083872,0.010322,2.250116
0.143523,0.024522,9.562656
0.120550,0.026674,7.671489
0.134817,0.026481,7.399145
0.257776,0.008267,8.547845
0.165495,0.013376,7.962946
0.103730,0.033797,9.406951
0.140722,0.022245,9.231840
0.067848,0.015210,5.445101
0.145839,0.024637,8.365750
0.155999,0.025031,9.142734
0.168309,0.018897,10.071227
0.086360,0.030088,9.628467
0.148643,0.008318,6.016168
0.109321,0.030268,8.211252
0.102053,0.026131,7.597359
0.099743,0.037295,9.983325
0.111001,0.020762,6.284888
0.108443,0.034222,9.084174
0.129791,0.014609,3.770632
0.139283,0.025079,7.787642
0.099999,0.025909,8.610148
0.089467,0.024879,8.044843
0.093636,0.013782,2.868533
0.091046,0.016165,6.227488
0.113537,0.032692,8.778379
0.136709,0.006173,6.196873
0.127154,0.016698,4.781691
0.108060,0.019257,6.141368
0.087765,0.015907,4.669192
0.092668,0.023358,7.560600
0.109117,0.019396,5.334374
0.078411,0.024871,9.219940
0.081445,0.012505,5.769008
0.144441,0.011011,4.812462
0.139929,0.012943,4.737850
0.180082,0.005561,9.247467
0.109557,0.021316,6.404235
0.133896,0.030182,9.694608
0.121834,0.019160,5.352624
0.114501,0.005524,7.608848
0.079193,0.019659,6.488860
0.111010,0.035817,9.431211
0.158700,0.017980,9.022752
0.129189,0.015503,5.839788
0.115524,0.030281,8.128525
0.059141,0.008351,10.125465
0.161322,0.011595,6.838220
0.085207,0.018688,6.731583
0.162029,0.006370,7.764123
0.165905,0.022545,9.732984
0.078587,0.020501,8.037319
0.091572,0.033256,9.694140
0.110808,0.012653,2.675113
0.190954,0.014899,9.481281
0.160553,0.015808,8.231795
0.080306,0.013903,5.528450
0.099384,0.024020,7.370897
0.177443,0.020566,9.366803
0.065772,0.021622,9.509638
0.123414,0.022079,7.215360
0.130181,0.032397,8.776610
0.115528,0.009530,1.952040
0.145237,0.039980,9.695487
0.117654,0.034355,9.096958
0.071575,0.019839,9.581581
0.164399,0.026696,9.699561
0.120494,0.017265,5.891532
0.091557,0.008516,4.772134
0.133064,0.017719,7.097615
0.151040,0.020926,9.874282
0.175250,0.016462,9.505154
0.134547,0.015608,5.535912
0.097651,0.019350,6.153629
0.065754,0.010656,7.433769
0.138366,0.014111,3.978514
0.098477,0.030670,8.746354
0.240424,0.005891,9.974661
0.122150,0.023065,6.920366
0.162904,0.009122,4.920773
0.127001,0.029010,8.033870
0.132636,0.020087,7.472087
0.142756,0.020871,7.776971
0.104945,0.017651,5.030977
0.093327,0.024932,7.523891
0.092926,0.034214,10.179527
0.134335,0.012419,5.660977
0.119475,0.013078,4.642345
0.112224,0.010256,0.661095
0.124857,0.018004,6.970371
0.098177,0.029832,8.378215
0.111197,0.024181,7.126207
0.075490,0.017615,7.347044
0.104200,0.010905,1.351026
0.118812,0.019008,6.408335
0.101545,0.023301,7.165829
0.095482,0.022931,7.104111
0.065608,0.021057,9.939697
0.129599,0.020283,8.980424
0.064557,0.014955,8.709284
0.068952,0.016056,8.183449
0.138999,0.023464,9.445133
0.147809,0.035116,10.030699
0.172686,0.008791,6.235993
0.177556,0.025991,10.149071
0.126380,0.023905,9.263896
0.147804,0.005729,7.932490
0.156010,0.007662,5.660105
0.093487,0.016104,4.554161
0.083945,0.020253,6.913506
0.068191,0.015218,6.604948
0.107461,0.017842,5.415136
0.143464,0.009749,3.266578
0.098909,0.013098,2.935928
0.225453,0.011058,9.766729
0.115098,0.014565,3.861179
0.105518,0.029469,9.028843
0.094253,0.006932,5.662095
0.088664,0.025763,8.479241
0.076673,0.015005,6.957765
0.137037,0.008672,3.929616
0.089638,0.024813,7.806932
0.143571,0.022223,6.930900
0.155033,0.004656,9.910301
0.079302,0.021092,6.654502
0.084036,0.007557,5.669794
0.073551,0.026168,10.200609
0.167672,0.010972,6.246355
0.079933,0.013208,6.228567
0.137171,0.007069,5.465023
0.133396,0.013719,5.981675
0.080063,0.027555,8.393311
0.100475,0.013963,3.044521
0.156687,0.022632,10.192619
0.198543,0.010128,8.663372
0.115619,0.024227,7.199279
0.173087,0.010154,5.749471
0.169804,0.007172,6.426642
0.121419,0.010879,0.749211
0.156784,0.016667,8.494513
0.124904,0.032807,9.549155
0.182139,0.009596,7.247520
0.126520,0.031910,8.415474
0.127565,0.014261,6.086725
0.120759,0.010953,1.973033
0.104644,0.029786,8.351598
0.106797,0.012845,3.255366
0.133897,0.024486,9.670133
0.082254,0.010634,5.166366
0.100272,0.015535,4.463038
0.114417,0.036693,9.699326
0.112922,0.039436,10.174041
0.067771,0.019013,8.747179
0.071235,0.020528,8.361107
0.094968,0.026184,8.128905
0.069840,0.017740,6.396484
0.077753,0.009372,6.086302
0.080427,0.018698,6.481435
0.113661,0.029973,8.118904
0.185762,0.008205,6.642779
0.152655,0.013859,7.246280
0.130721,0.025471,9.123458
0.109375,0.021008,6.502465
0.103267,0.010587,1.559054
0.220558,0.009973,7.771123
0.074697,0.012242,6.320354
0.136091,0.035650,9.000499
0.086258,0.020578,6.931031
0.179632,0.006571,7.163503
0.131452,0.019727,7.614055
0.181311,0.010736,7.991608
0.103015,0.028572,8.108146
0.124292,0.024659,7.491685
0.150354,0.008563,3.952867
0.090336,0.016965,5.853060
0.183043,0.006790,7.691098
0.066649,0.012477,8.469706
0.069364,0.017089,6.662938
0.133746,0.009530,3.744918
0.147644,0.026525,8.545161
0.160349,0.025248,9.588875
0.072671,0.012629,6.049064
0.143186,0.008348,4.042678
0.162192,0.008880,4.963473
0.145678,0.016801,9.372958
0.101664,0.030851,8.721601
0.111136,0.037509,9.744026
0.153535,0.015957,8.791286
0.130065,0.024348,7.710278
0.124808,0.036662,9.362708
0.256784,0.009021,9.386637
0.143722,0.010494,4.515431
0.140038,0.027533,9.141406
0.195116,0.006623,8.030545
0.096277,0.029911,8.893450
0.110257,0.020747,6.379109
0.072421,0.009439,8.611430
0.143348,0.033691,10.175984
0.097837,0.027453,8.259136
0.109907,0.023748,7.293330
0.104084,0.033128,8.835399
0.134197,0.016962,7.347093
0.078367,0.018607,6.470345
0.141707,0.020147,7.574204
0.107122,0.029264,8.199272
0.099458,0.031447,8.881275
0.118487,0.022795,7.028411
0.114714,0.035319,9.635536
0.126427,0.020027,6.826126
0.164325,0.019284,9.779903
0.087805,0.009224,1.739269
0.094711,0.004673,9.403066
0.136593,0.032960,8.826117
0.085923,0.026368,8.410830
0.136340,0.018436,7.249348
0.128164,0.026247,8.595198
0.162560,0.006128,7.966809
0.167297,0.020729,9.562041
0.173776,0.006371,8.381707
0.118359,0.018014,5.033832
0.172243,0.005441,8.774191
0.134335,0.011434,3.802683
0.096778,0.035431,10.139233
0.097006,0.018549,5.319508
0.135005,0.014457,6.372838
0.141572,0.015286,7.778664
0.096430,0.008624,1.640954
0.113605,0.028135,7.911706
0.111648,0.005720,6.445469
0.134810,0.005112,8.695398
0.135584,0.017548,6.602804
0.127008,0.027461,7.814947
0.206596,0.007047,8.045840
0.093605,0.009744,2.363615
0.156989,0.015314,6.745351
0.071972,0.012034,8.550227
0.104385,0.032597,8.817735
0.087196,0.016203,5.513579
0.170214,0.010110,7.101567
0.169589,0.019498,9.619923
0.080866,0.030186,10.069442
0.126077,0.025951,7.608112
0.073567,0.019790,9.295396
0.110909,0.017999,5.219832
0.134691,0.018983,7.708214
0.137400,0.022422,8.200451
0.178523,0.012656,7.284789
0.076430,0.013252,4.439591
0.174923,0.010749,8.058846
0.134295,0.016222,7.242170
0.178916,0.017429,9.208595
0.103616,0.009423,1.487147
0.117041,0.013512,4.102474
0.123034,0.019433,6.952270
0.144588,0.010998,4.414368
0.128293,0.026275,8.294673
0.071722,0.019050,6.858182
0.122493,0.023552,6.939837
0.069860,0.018490,9.465553
0.097705,0.009293,1.553152
0.128749,0.014012,5.159507
0.087771,0.014633,3.948247
0.072871,0.012848,6.882574
0.147324,0.011021,5.181721
0.089661,0.031181,10.010950
0.089086,0.020102,6.010622
0.075577,0.013710,4.822449
0.108875,0.026915,7.718890
0.124003,0.009048,2.210419
0.084666,0.019759,6.713713
0.131133,0.039162,9.616210
0.093342,0.015662,4.574139
0.120811,0.024904,7.292142
0.101785,0.008246,2.020483
0.117965,0.018668,5.218927
0.298331,0.010007,9.770655
0.114817,0.020024,5.741152
0.140278,0.029684,10.135396
0.159907,0.049272,10.117207
0.104463,0.032098,8.896749
0.089505,0.021120,6.299603
0.106836,0.006442,4.607228
0.102154,0.027342,8.224026
0.062767,0.014361,8.713710
0.140497,0.035932,9.144515
0.140738,0.023578,8.712208
0.092581,0.013618,3.165386
0.168919,0.011295,6.762516
0.083063,0.016483,7.774459
0.150627,0.015944,7.712518
0.073582,0.010576,8.228796
0.135009,0.032772,9.162919
0.143215,0.028245,7.659144
0.080518,0.027089,9.940525
0.158572,0.009643,5.752841
0.107758,0.015024,4.397327
0.156592,0.006885,5.880479
0.124838,0.009913,2.211415
0.106698,0.013392,3.152359
0.137562,0.014276,5.479096
0.094358,0.031378,9.410569
0.147823,0.009418,4.279223
0.117132,0.023125,8.212129
0.106551,0.024711,7.054082
0.106516,0.009794,1.079873
0.076958,0.014761,5.962159
0.068009,0.019499,7.531624
0.075849,0.026756,10.059821
0.089777,0.022008,9.234458
0.056704,0.016067,10.205103
0.134068,0.004624,9.896922
0.123761,0.037133,9.615388
0.065151,0.016016,8.611347
0.090100,0.027177,8.698581
0.117747,0.027421,7.481856
0.139672,0.019893,9.355733
0.095928,0.010683,1.116984
0.088614,0.027570,8.578595
0.136413,0.006599,5.442176
0.088656,0.029141,9.310529
0.107711,0.009977,1.297134
0.085451,0.008854,3.391826
0.288338,0.010170,10.147662
0.146414,0.022929,8.843624
0.098065,0.018404,5.233177
0.085464,0.006396,7.459887
0.102313,0.024102,7.308391
0.151456,0.010225,5.013930
0.115914,0.008309,1.931323
0.100356,0.032024,8.983743
0.077208,0.022229,7.863532
0.117242,0.009015,1.800116
0.118272,0.038970,9.118069
0.066097,0.012274,6.860519
0.147701,0.014877,5.639073
0.099603,0.030474,8.628092
0.174423,0.008945,6.607593
0.069560,0.015162,6.440408
0.088775,0.016468,5.504457
0.085716,0.007628,5.284618
0.101424,0.009189,2.389489
0.086505,0.022151,7.424966
0.208414,0.009555,7.053691
0.115199,0.021323,7.034812
0.121969,0.024615,7.122081
0.093654,0.035812,9.237241
0.128016,0.039406,9.866743
0.118848,0.009902,0.903724
0.181401,0.012230,7.866460
0.294485,0.008872,10.084733
0.146840,0.041871,9.608553
0.098944,0.020708,6.145587
0.100687,0.012654,3.002713
0.085276,0.019028,6.312183
0.103130,0.025999,7.657671
0.125181,0.009775,2.614501
0.160888,0.020456,9.873835
0.119905,0.013443,3.408125
0.160829,0.021404,9.286863
0.130229,0.011319,3.017114
0.125363,0.030247,9.063574
0.197185,0.007568,8.003487
0.066637,0.014205,5.228674
0.076668,0.020682,10.143199
0.060780,0.011610,8.776092
0.106663,0.034027,8.986084
0.164425,0.015823,9.871890
0.095459,0.015012,4.070870
0.198444,0.011128,8.589113
0.097752,0.005766,7.038962
0.103073,0.031250,9.173896
0.135632,0.008924,3.679712
0.078638,0.017865,6.543045
0.148620,0.042414,9.967630
0.110979,0.014324,3.062338
0.088047,0.031898,9.625720
0.080498,0.009895,4.424820
0.130322,0.030976,9.299012
0.066887,0.015355,7.333464
0.129682,0.045049,10.203694
0.145160,0.010890,4.557437
0.124248,0.019108,7.516885
0.139744,0.024440,9.682849
0.205964,0.008548,5.800977
0.101202,0.005269,8.423141
0.070531,0.015683,8.131492
0.123907,0.041485,9.967849
0.098158,0.030289,9.755640
0.076783,0.021505,8.408601
0.074698,0.022739,8.043742
0.066920,0.009311,7.792516
0.077066,0.019369,7.181666
0.112542,0.017533,5.440422
0.087196,0.022698,7.920630
0.129135,0.010056,4.395229
0.108149,0.026897,7.882625
0.102276,0.025149,7.304268
0.174038,0.011702,6.734033
0.192432,0.016040,9.979463
0.111159,0.009717,0.735289
0.064722,0.010640,9.176830
0.091932,0.025636,7.956818
0.123810,0.020301,6.565679
0.107572,0.007249,3.206734
0.221106,0.006104,9.216165
0.076352,0.010430,5.816752
0.132705,0.006213,6.856656
0.072075,0.019987,8.475570
0.082061,0.021206,8.474827
0.170066,0.008949,7.315069
0.107475,0.017462,5.147427
0.168076,0.019907,9.752075
0.128446,0.029196,9.241011
0.074026,0.015765,9.609430
0.108429,0.025302,7.155087
0.079469,0.022093,7.564103
0.154639,0.021678,9.469055
0.080247,0.005375,8.764227
0.146390,0.027331,9.676855
0.103306,0.004781,8.494001
0.093485,0.009637,3.206644
0.075743,0.008070,6.823253
0.095219,0.024528,7.240279
0.124418,0.007906,3.480311
0.098565,0.008313,4.218850
0.087282,0.025270,8.802814
0.110966,0.005076,8.476772
0.102017,0.017430,4.775806
0.067744,0.009398,8.612136
0.106752,0.005080,8.425143
0.088480,0.019722,6.008481
0.078548,0.019300,5.772092
0.095562,0.010232,1.613064
0.194163,0.005423,9.835795
0.109531,0.026846,7.790777
0.173186,0.017543,8.882350
0.063636,0.010885,7.479625
0.075099,0.021571,9.862516
0.138649,0.016333,6.579325
0.137387,0.031891,9.366277
0.076402,0.006949,7.620651
0.197010,0.007176,7.945206
0.111414,0.015494,4.518025
0.125340,0.029271,8.135614
0.062716,0.014314,9.874391
0.149199,0.006157,7.776366
0.067427,0.008341,9.159555
0.158957,0.017774,9.401148
0.131377,0.037020,9.394497
0.158250,0.007587,5.356720
0.157299,0.020489,9.895136
0.077570,0.025275,9.257797
0.105767,0.021572,6.737152
0.085165,0.011164,3.501957
0.167365,0.006571,7.500835
0.082273,0.011068,3.480018
0.114481,0.041886,10.195287
0.129915,0.025535,7.949029
0.090484,0.011842,2.720825
0.156441,0.007581,5.809435
0.073388,0.017310,9.054534
0.130115,0.008405,3.231022
0.121674,0.016800,5.818767
0.136258,0.030357,9.350328
0.113461,0.035690,9.303176
0.130837,0.031190,8.272210
0.086202,0.029152,9.812256
0.183022,0.007846,6.987793
0.070624,0.018630,7.851116
0.122496,0.027724,8.640848
0.168826,0.014828,9.127990
0.128546,0.035830,9.318076
0.123350,0.018889,6.455321
0.157654,0.026392,9.776445
0.123836,0.035773,9.668207
0.148463,0.013759,5.924129
0.106446,0.028086,7.894676
0.126847,0.039694,9.615048
0.123732,0.017010,4.762096
0.093247,0.031002,9.524889
0.075012,0.025096,8.699356
0.089671,0.024385,8.059357
0.201621,0.011413,8.170293
0.131285,0.031889,8.893085
0.126911,0.026596,9.683120
0.090773,0.021519,6.573913
0.063689,0.013903,7.886414
0.085173,0.010869,3.794277
0.094913,0.035624,10.175817
0.101782,0.034333,9.749420
0.090238,0.022833,7.472084
0.212922,0.006341,8.669153
0.079567,0.017382,6.262429
0.112974,0.037867,9.677381
0.107355,0.030988,8.820580
0.111899,0.026685,8.129904
0.137658,0.031395,9.524381
0.129763,0.021496,6.343599
0.096380,0.018001,5.441382
0.192150,0.007984,7.118876
0.081496,0.008773,7.088881
0.105672,0.023322,7.348534
0.155343,0.012990,6.335982
0.093380,0.010097,3.640407
0.116858,0.027475,7.844373
0.187695,0.011650,7.435215
0.104162,0.019698,6.350978
0.072079,0.009350,6.500456
0.099625,0.028664,8.734647
0.104567,0.028934,8.168325
0.079678,0.015634,6.233885
0.085676,0.024328,8.456414
0.103998,0.026087,7.766340
0.199662,0.009506,8.187855
0.237997,0.013186,10.134709
0.160492,0.013961,6.845815
0.106126,0.004211,10.030151
0.103799,0.024932,7.304089
0.131838,0.026684,7.456060
0.091090,0.013873,5.077565
0.137809,0.041699,10.036928
0.133190,0.025140,8.199828
0.131198,0.015323,5.646286
0.112963,0.026870,7.404205
0.131958,0.023002,8.295164
0.114609,0.008584,2.598094
0.144688,0.020738,7.906782
0.082195,0.014776,5.069998
0.133739,0.024460,7.263543
0.058042,0.014680,7.910606
0.111880,0.019015,5.713408
0.153512,0.013516,7.456799
0.100298,0.009747,1.167041
0.103715,0.012294,2.595010
0.110240,0.031431,9.378971
0.157140,0.024723,9.943041
0.156931,0.025111,10.091167
0.105679,0.030212,8.537472
0.154148,0.019545,9.446427
0.128294,0.010592,4.362592
0.117016,0.011642,2.223254
0.158718,0.015485,7.500662
0.096169,0.027363,8.047473
0.156553,0.018591,8.807031
0.104881,0.027744,7.709366
0.153067,0.011864,6.668784
0.144046,0.042809,9.999874
0.099882,0.016639,4.645999
0.109060,0.007697,2.671267
0.093726,0.019018,5.983458
0.130407,0.020464,7.918240
0.073063,0.009222,6.228082
0.174743,0.014117,9.201347
0.127074,0.030117,9.982617
0.155235,0.008894,5.236222
0.095643,0.024193,7.481415
0.123858,0.028292,8.614221
0.107387,0.011146,1.200056
0.081463,0.016930,6.218789
0.090895,0.007403,5.828954
0.136404,0.015295,6.067498
0.114335,0.022401,7.611416
0.110459,0.029600,8.127163
0.118477,0.032924,9.017469
0.065959,0.014110,9.944121
0.090752,0.032575,9.172591
0.085088,0.034703,10.038025
0.101015,0.018674,5.478907
0.099871,0.010701,1.583401
0.079264,0.015858,6.523418
0.069382,0.018584,6.957941
0.111096,0.023043,7.279662
0.092795,0.021102,6.391592
0.161851,0.015039,8.624139
0.136789,0.007301,5.381629
0.113160,0.014401,3.969859
0.080281,0.022619,8.733333
0.126567,0.040276,9.933931
0.205687,0.011755,9.503000
0.131810,0.031861,8.192859
0.100367,0.013895,3.627513
0.074961,0.021408,9.630480
0.148636,0.029613,8.839111
0.155283,0.007833,5.687681
0.146242,0.013296,6.542805
0.089556,0.016828,5.107310
0.082145,0.011394,2.221810
0.152012,0.023044,9.748599
0.114507,0.017124,5.227538
0.126355,0.021442,6.230305
0.079911,0.006812,5.977151
0.113214,0.017491,5.544787
0.086228,0.006931,5.155492
0.106842,0.021185,6.266028
0.198007,0.013883,8.957646
0.114837,0.038299,9.587651
0.089004,0.008478,4.910916
0.113064,0.024878,6.955310
0.108784,0.030084,8.403122
0.170286,0.005775,8.426809
0.110510,0.008216,2.559334
0.119685,0.033624,8.772898
0.105760,0.010254,0.935093
0.112965,0.021226,6.597328
0.109398,0.012408,3.673494
0.084895,0.018933,6.719150
0.121843,0.022599,8.579204
0.131400,0.011247,3.852947
0.101432,0.010475,1.522508
0.113163,0.023923,7.277012
0.080392,0.015661,5.202579
0.125660,0.028279,8.982327
0.102330,0.008928,1.156287
0.104796,0.007344,4.090825
0.142996,0.013977,5.344971
0.165517,0.028051,10.016677
0.175224,0.008822,5.698005
0.089797,0.023986,7.375816
0.117652,0.030086,8.001451
0.141097,0.027015,8.127589
0.137957,0.012975,6.124957
0.107645,0.014828,3.308285
0.103930,0.029074,7.876847
0.073845,0.019162,8.012263
0.162348,0.010114,5.850329
0.107726,0.025436,7.172649
0.157588,0.011326,6.677113
0.125808,0.025142,7.058081
0.144311,0.012385,5.733488
0.065660,0.012332,8.540974
0.139731,0.004878,8.706431
0.101103,0.032894,9.597202
0.082860,0.022609,7.663274
0.160393,0.020074,9.420342
0.110651,0.007040,5.257242
0.119838,0.015188,4.866006
0.092089,0.014751,4.466907
0.062286,0.012849,9.770659
0.082658,0.025419,8.458860
0.131663,0.025168,7.492514
0.120982,0.021287,6.674974
0.079314,0.009840,6.394296
0.108248,0.031161,8.898045
0.118786,0.006570,5.398722
0.166396,0.006516,7.449194
0.092579,0.017239,4.961194
0.118704,0.030938,8.975010
0.125790,0.006646,5.160068
0.195015,0.017481,10.075280
0.090008,0.026429,7.728750
0.193385,0.018093,9.840650
0.101183,0.012107,1.862461
0.126945,0.036841,9.114818
0.071284,0.015510,10.101814
0.079705,0.027568,9.098020
0.126407,0.021462,7.365017
0.099639,0.022382,6.583118
0.171438,0.020662,10.015634
0.094215,0.022461,6.545433
0.153449,0.007518,5.343137
0.156608,0.019082,9.433658
0.126585,0.016559,4.548784
0.147856,0.022139,9.788230
0.146289,0.022191,8.770021
0.095314,0.014328,3.471222
0.138545,0.014207,5.937668
0.106448,0.026846,7.525205
0.137292,0.020293,9.339959
0.184904,0.016952,10.083295
0.088115,0.015505,4.733546
0.157962,0.040691,10.055156
0.079702,0.009410,5.690976
0.118133,0.009941,1.518562
0.126192,0.025297,9.384786
0.109133,0.005124,7.684117
0.154982,0.023911,9.771960
0.077305,0.015291,7.141104
0.083980,0.022084,7.666562
0.179312,0.013943,8.833222
0.131309,0.019466,6.736584
0.076711,0.024577,8.846578
0.131817,0.023008,8.013748
0.104871,0.022863,6.637691
0.088183,0.021498,6.715362
0.121332,0.037840,9.526309
0.117221,0.008174,3.126873
0.114449,0.032641,8.835850
0.076104,0.029400,10.067791
0.090594,0.013418,2.727140
0.108154,0.017185,4.208967
0.068457,0.015828,6.460206
0.136425,0.018030,6.584122
0.105224,0.006858,4.606961
0.126074,0.035051,8.865315
0.127351,0.016030,6.959574
0.108191,0.027636,8.588319
0.087508,0.006932,7.632569
0.134836,0.028781,8.698396
0.105271,0.019567,5.776145
0.263935,0.009020,9.246625
0.125031,0.021428,6.508080
0.152414,0.009318,5.435206
0.136421,0.029141,9.767474
0.168605,0.015618,8.901682
0.095377,0.008660,3.868074
0.231261,0.005957,8.989841
0.133893,0.035582,9.633857
0.084135,0.010629,3.745995
0.138624,0.023832,8.233202
0.104531,0.008277,3.080373
0.140441,0.023196,10.070649
0.121185,0.021922,6.624537
0.108816,0.014039,4.319532
0.092045,0.035495,9.853406
0.116974,0.025300,8.003423
0.155180,0.014959,7.128210
0.091202,0.010964,2.615655
0.072370,0.015594,7.438817
0.165203,0.031865,9.991082
0.101475,0.013288,2.614888
0.096329,0.009645,1.991715
0.138553,0.024348,8.308650
0.141480,0.025108,9.152574
0.144368,0.010985,4.330531
0.125525,0.017513,5.208242
0.138097,0.037455,9.343952
0.118583,0.015447,5.293560
0.104635,0.025024,7.640434
0.070026,0.025254,9.917292
0.073423,0.024200,9.219094
0.126136,0.011945,4.585580
0.085022,0.013911,3.633719
0.092418,0.012290,3.939332
0.145159,0.022915,9.132963
0.252255,0.008996,8.447035
0.192877,0.014104,9.071234
0.146669,0.045355,9.973622
0.098512,0.031272,9.112498
0.227327,0.008976,8.726010
0.136801,0.036659,9.092003
0.163923,0.019095,10.021025
0.212765,0.016414,9.678116
0.195070,0.007182,7.385984
0.079612,0.011192,4.023806
0.101024,0.026018,7.657516
0.096833,0.021319,7.331185
0.208236,0.011481,8.915502
0.126225,0.038425,9.584390
0.232713,0.011099,9.613131
0.101120,0.021779,6.907929
0.214389,0.006643,8.416413
0.111676,0.009887,0.857827
0.192246,0.007480,7.427057
0.156828,0.037386,9.295568
0.181681,0.014013,9.030479
0.084616,0.008841,4.361809
0.119183,0.020670,7.865946
0.137347,0.011550,4.552014
0.170032,0.022142,9.626988
0.076524,0.012277,6.439396
0.069059,0.010730,6.970873
0.148576,0.038879,9.521434
0.125880,0.035111,9.804242
0.093281,0.012807,3.124278
0.130139,0.032118,8.617975
0.161532,0.007018,6.440100
0.085785,0.022389,8.234615
0.189307,0.011662,8.609295
0.168586,0.005088,10.072735
0.134810,0.004940,8.960018
0.089758,0.028795,8.872516
0.062513,0.011875,9.142126
0.118915,0.024891,7.519127
0.084166,0.007058,7.096956
0.115012,0.035897,9.316974
0.114087,0.028069,7.548769
0.067327,0.014747,9.668595
0.103799,0.008629,2.468028
0.096967,0.009453,2.073334
0.084708,0.033719,9.706018
0.102690,0.015822,4.396537
0.135846,0.015086,6.286941
0.140445,0.025865,7.934428
0.102503,0.022399,6.481289
0.074297,0.018034,7.300117
0.181742,0.010040,5.103071
0.259828,0.005924,10.141035
0.101743,0.015619,3.927010
0.133827,0.008407,4.124772
0.122071,0.041584,9.959409
0.166637,0.012464,6.903610
0.074221,0.022793,8.650491
0.133466,0.022033,8.348356
0.175100,0.010738,5.908358
0.072596,0.010953,4.542736
0.090274,0.014447,4.293878
0.110605,0.008711,1.368020
0.137953,0.018004,7.960018
0.062222,0.013866,6.847207
0.075715,0.017963,6.600800
0.115761,0.010568,1.082340
0.076442,0.024631,9.101800
0.086430,0.025370,8.301345
0.093541,0.025504,7.412181
0.147894,0.012641,6.167619
0.095790,0.030941,9.480217
0.088382,0.030731,9.394907
0.118344,0.020777,6.589392
0.216394,0.013299,10.080004
0.177326,0.009087,5.706877
0.100985,0.008455,2.184870
0.174588,0.018409,10.057227
0.174815,0.016455,9.577203
0.126642,0.009329,3.207823
0.107022,0.036961,9.666322
0.080941,0.006129,7.944545
0.135462,0.028133,8.269267
0.074599,0.007835,5.135153
0.113714,0.028730,8.248283
0.107141,0.015269,4.084252
0.099906,0.030071,8.917805
0.145144,0.012518,5.474996
0.077137,0.018456,6.807827
0.092938,0.032460,9.624844
0.109904,0.030005,7.950181
0.066274,0.022318,9.946272
0.056633,0.014157,9.193438
0.141183,0.029394,8.372382
0.079839,0.025186,8.902787
0.101667,0.028781,8.226470
0.193856,0.015564,9.734792
0.114124,0.029659,8.422337
0.155522,0.012078,7.185446
0.188720,0.007372,7.522693
0.105305,0.030377,8.644826
0.203538,0.014532,9.784170
0.127926,0.022366,6.566510
0.110878,0.017931,4.834558
0.138987,0.005262,7.682533
0.087534,0.026315,8.170843
0.110023,0.014988,4.054422
0.169431,0.017970,8.642240
0.081421,0.017870,5.643188
0.126952,0.017005,4.979351
0.159849,0.015774,8.201630
0.132609,0.034175,9.282944
0.101304,0.019016,5.688167
0.085429,0.032772,9.800792
0.121098,0.028046,8.245463
0.185141,0.018322,10.177173
0.069791,0.018168,6.192208
0.108007,0.029204,8.218632
0.064170,0.011029,8.102463
0.092258,0.008933,1.024898
0.231303,0.010913,9.691756
0.126435,0.026924,8.490860
0.183754,0.005641,9.101497
0.099207,0.007461,5.458141
0.146541,0.026081,9.382245
0.202014,0.006582,8.153005
0.134404,0.010254,3.257476
0.110669,0.027629,7.888564
0.132991,0.026935,9.498451
0.171764,0.022879,10.222777
0.088388,0.025045,10.136292
0.085768,0.012186,3.502069
0.143164,0.026643,9.514063
0.107110,0.028255,8.185344
0.118115,0.021388,6.161607
0.222973,0.008402,8.304094
0.151553,0.015838,8.370890
0.080062,0.013161,6.405019
0.099526,0.024463,7.212326
0.130777,0.013037,4.386799
0.180896,0.009488,5.612661
0.122326,0.033506,9.152555
0.093304,0.024601,7.494594
0.119028,0.021133,7.310423
0.120141,0.031258,8.847155
0.099674,0.005586,6.873356
0.088111,0.005935,6.478710
0.113756,0.010664,0.795737
0.139113,0.020384,7.851788
0.109117,0.004507,9.880980
0.088961,0.020350,6.635176
0.127170,0.010700,1.601639
0.096949,0.017240,5.145414
0.099231,0.016916,5.119140
0.109093,0.011106,1.769309
0.119646,0.014274,3.747684
0.151948,0.020778,8.596699
0.080942,0.018178,6.974418
0.192172,0.010179,8.315686
0.123295,0.014621,4.623877
0.126407,0.042177,10.008868
0.244523,0.009925,9.306162
0.110563,0.010347,0.873171
0.129422,0.017525,5.891843
0.170826,0.007100,6.868548
0.078312,0.018603,6.242913
0.118525,0.017174,4.654208
0.069246,0.026685,9.265020
0.136735,0.026718,7.765150
0.076756,0.018781,6.428948
0.193805,0.011849,9.284685
0.173185,0.017466,9.209225
0.082747,0.014142,5.098346
0.103940,0.024019,6.639885
0.107862,0.037245,9.989982
0.114019,0.015962,3.761033
0.106224,0.025275,7.163138
0.093223,0.013320,3.336706
0.087047,0.018859,5.902363
0.187653,0.018588,9.999662
0.113334,0.037132,9.350172
0.141627,0.031091,9.130563
0.167331,0.017292,9.632440
0.289941,0.010427,9.760207
0.145348,0.031869,9.898986
0.090079,0.026864,7.851958
0.082427,0.007356,5.894668
0.136427,0.041041,9.652354
0.191473,0.012825,8.285752
0.121580,0.005559,7.341595
0.148893,0.023572,9.899703
0.131747,0.034476,9.223191
