beta,gamma,epsilon
0.130113,0.015481,6.661644
0.109745,0.015433,3.810082
0.124788,0.014806,4.719476
0.114650,0.020994,6.575375
0.121597,0.009791,2.693912
0.130220,0.016257,6.101630
0.159687,0.010140,5.055740
0.101334,0.015890,4.391008
0.132103,0.021869,6.350953
0.149246,0.013173,5.439772
0.077702,0.017922,5.970655
0.119875,0.006551,4.536470
0.112745,0.019911,5.912570
0.122240,0.014565,4.191405
0.119514,0.018327,5.351873
0.133223,0.015377,4.850955
0.103175,0.020439,5.720348
0.113415,0.010118,0.988740
0.091922,0.008568,1.518466
0.120325,0.022090,6.345287
0.110670,0.020495,6.238268
0.133663,0.011982,4.073380
0.114288,0.019059,5.428716
0.101876,0.007127,4.591697
0.125498,0.015164,4.576027
0.131679,0.015220,5.908213
0.084080,0.020171,6.599877
0.133095,0.011421,5.382763
0.133556,0.007607,4.119018
0.077740,0.019538,6.815864
0.104407,0.007200,4.438403
0.123735,0.014207,5.888044
0.092884,0.017199,5.996792
0.101464,0.016178,4.701930
0.088782,0.017981,6.042371
0.090346,0.011934,3.122533
0.093053,0.017264,5.379982
0.100684,0.008663,2.266192
0.089156,0.017631,5.900457
0.076975,0.015116,5.948573
0.127413,0.017336,5.512628
0.111073,0.018632,5.292874
0.127941,0.019249,6.048244
0.114409,0.023967,6.635117
0.102613,0.022565,6.739562
0.116671,0.006071,5.583594
0.113857,0.006167,5.076643
0.083293,0.018865,6.685702
0.123501,0.013797,4.305157
0.084507,0.017677,6.381679
0.138019,0.015307,6.584124
0.120319,0.012963,3.088447
0.099358,0.020375,5.880370
0.097651,0.007154,4.307426
0.116090,0.014356,5.484822
0.118283,0.009837,2.579143
0.113677,0.015996,5.730803
0.136408,0.020571,6.545075
0.089336,0.016784,5.313198
0.092274,0.011161,1.753158
0.099164,0.018849,6.006784
0.116837,0.009389,2.655074
0.090482,0.009446,3.529114
0.105539,0.009061,1.162337
0.096981,0.005831,5.994010
0.124172,0.013687,5.330603
0.123810,0.014988,5.516445
0.077076,0.015892,5.355077
0.112581,0.011229,1.596411
0.097184,0.023083,6.863214
0.123082,0.014949,3.828837
0.099325,0.010157,3.154818
0.112732,0.017966,5.091199
0.085760,0.015537,5.218227
0.179471,0.008682,6.065177
0.129551,0.010461,2.761293
0.116398,0.014671,3.513767
0.110592,0.008495,2.678140
0.098832,0.022765,6.723503
0.114774,0.008203,3.551290
0.160915,0.007093,5.360586
0.111474,0.009804,1.997832
0.125828,0.011732,4.512507
0.078915,0.010210,4.691379
0.113915,0.011548,1.938541
0.086315,0.019131,6.083583
0.092158,0.014598,4.510271
0.098006,0.008339,3.974552
0.122884,0.011057,3.870352
0.157227,0.006669,6.072973
0.107518,0.012093,2.280212
0.128125,0.008510,2.764953
0.079798,0.017827,5.910465
0.080516,0.016974,6.256241
0.115759,0.010989,1.616619
0.076227,0.014952,4.790329
0.106592,0.007252,3.606879
0.158411,0.017509,6.620449
0.092742,0.020836,6.607135
0.125698,0.019095,6.792500
0.156087,0.012466,5.311350
0.140982,0.008335,3.790134
0.095172,0.007350,5.544126
0.161141,0.013214,6.839720
0.101994,0.010926,1.329802
0.143873,0.014876,6.579752
0.081662,0.018042,6.143534
0.139436,0.008782,4.206275
0.110775,0.017716,4.992098
0.145194,0.009697,3.656489
0.085031,0.013018,3.436930
0.165647,0.011436,6.214230
0.145266,0.010151,5.319032
0.092822,0.018568,6.232300
0.118295,0.020217,6.243709
0.089053,0.014093,3.461326
0.128766,0.015730,4.935532
0.089626,0.011335,2.076143
0.078742,0.015571,5.225850
0.126237,0.014062,4.457202
0.101215,0.009068,2.542871
0.117396,0.015633,5.001689
0.107215,0.011478,1.722215
0.109317,0.008899,1.636118
0.132668,0.016573,6.482119
0.118234,0.019871,5.992361
0.137896,0.010447,4.164146
0.105638,0.013829,3.375113
0.102850,0.012646,3.287899
0.077059,0.009249,6.252805
0.107114,0.013461,2.774646
0.125589,0.013576,4.894378
0.101341,0.011610,1.393132
0.085318,0.016334,5.483007
0.121286,0.018054,4.761625
0.087773,0.013736,3.637910
0.105917,0.019743,6.253275
0.113581,0.006652,4.860406
0.105770,0.015328,3.921026
0.100977,0.009297,1.582868
0.117240,0.019373,6.692139
0.172795,0.010811,6.166585
0.120976,0.013693,4.792400
0.094151,0.010905,1.764968
0.114129,0.020959,6.404380
0.130983,0.007667,4.605893
0.142219,0.017811,6.631428
0.100245,0.017748,4.866637
0.111227,0.013296,2.704371
0.089788,0.021718,6.832183
0.106308,0.010911,1.252767
0.092077,0.016373,5.679319
0.087190,0.015174,4.068774
0.093958,0.008890,3.285661
0.107153,0.016447,4.787178
0.126316,0.017309,5.150682
0.090636,0.009445,1.202950
0.131283,0.013189,5.147296
0.135455,0.017482,6.486599
0.107362,0.009466,0.837922
0.076091,0.015785,5.989396
0.109759,0.007388,4.224752
0.122655,0.023514,6.674696
0.101745,0.013751,3.074422
0.084603,0.022759,6.615810
0.096882,0.005603,6.503535
0.100111,0.012229,1.973266
0.130193,0.013212,5.998923
0.107268,0.019045,5.747437
0.114426,0.012933,3.691637
0.116724,0.008323,3.306977
0.110207,0.016873,5.125657
0.166310,0.015278,6.563156
0.103065,0.015488,3.931482
0.082295,0.018108,6.488835
0.093407,0.015958,4.335966
0.095112,0.016786,4.650639
0.105348,0.007638,3.613370
0.132033,0.012564,5.863822
0.077759,0.015134,5.629943
0.106129,0.006546,5.261342
0.089386,0.020598,6.781139
0.104890,0.022185,6.399502
0.134256,0.016434,6.331169
0.111425,0.013863,4.339705
0.106718,0.006217,6.345126
0.120689,0.010639,3.112535
0.139263,0.007133,4.974891
0.139682,0.009643,3.363323
0.129445,0.011237,4.584821
0.125928,0.010582,2.184280
0.127765,0.015944,5.037827
0.108607,0.009304,1.219261
0.108142,0.010480,0.816066
0.129443,0.017356,6.420097
0.120846,0.014767,4.349721
0.117336,0.015324,4.410076
0.107512,0.017488,5.257216
0.140542,0.013439,5.640248
0.122170,0.017181,6.009378
0.085121,0.007256,4.169579
0.108613,0.008264,2.758391
0.091158,0.020707,6.602342
0.128629,0.016708,6.226595
0.118891,0.018708,5.437816
0.128044,0.013666,6.374087
0.147412,0.011266,5.376738
0.105275,0.008091,3.272522
0.084254,0.019261,6.218524
0.081139,0.012150,4.766245
0.143168,0.010658,5.635869
0.109989,0.018444,5.239142
0.096962,0.008452,2.155495
0.110349,0.020004,5.703781
0.078728,0.011312,5.668234
0.096059,0.006807,5.500374
0.164087,0.007303,5.702509
0.085484,0.010209,2.564438
0.123564,0.009228,2.597698
0.121188,0.019562,6.706431
0.123971,0.007343,4.019915
0.086725,0.013613,4.214631
0.118109,0.021726,6.800643
0.078426,0.009208,3.662188
0.133352,0.018046,5.718313
0.080608,0.016361,6.266674
0.082364,0.017153,5.815646
0.131242,0.014678,5.856879
0.122504,0.011254,4.318584
0.119462,0.008610,2.468030
0.143874,0.011782,4.969772
0.151600,0.007027,6.091348
0.122386,0.015399,4.959070
0.088401,0.011593,2.560249
0.112464,0.008324,1.914775
0.084002,0.014881,5.275555
0.097335,0.010209,1.961015
0.114651,0.013898,3.760338
0.153229,0.008262,5.677732
0.092990,0.011783,3.181377
0.142626,0.013080,5.198712
0.112028,0.017420,4.921377
0.108719,0.017722,4.878675
0.131467,0.007318,4.301390
0.121813,0.019483,6.399992
0.155007,0.008378,5.566494
0.131001,0.015424,6.101383
0.102912,0.009232,1.900502
0.112503,0.021498,6.037925
0.096255,0.005416,6.828694
0.127498,0.016694,5.953719
0.138345,0.018185,6.613645
0.129871,0.013782,5.570287
0.105538,0.007844,2.417906
0.132130,0.006543,5.551163
0.129344,0.014175,6.840735
0.139769,0.016402,5.731776
0.080106,0.008282,6.380885
0.120427,0.011347,2.519109
0.151906,0.007414,5.345470
0.124206,0.007259,4.541112
0.120162,0.020674,6.693342
0.143819,0.015258,5.659984
0.109721,0.021949,6.124756
0.100691,0.020838,6.536887
0.147740,0.011241,4.544481
0.079614,0.010069,6.426203
0.128264,0.016967,6.209312
0.095528,0.017957,5.242770
0.085125,0.019663,6.668548
0.094506,0.011580,1.988363
0.119531,0.008494,3.013560
0.102433,0.011579,2.346711
0.111811,0.007551,3.521948
0.121678,0.007717,4.287556
0.095132,0.006293,5.309264
0.098934,0.019784,5.731404
0.104310,0.010092,0.950538
0.104296,0.017701,4.954215
0.136860,0.006353,6.166159
0.126508,0.014191,4.992449
0.089890,0.006627,5.814067
0.086730,0.021862,6.700410
0.125980,0.017187,5.060057
0.121856,0.009057,3.191566
0.088968,0.018767,5.828943
0.163865,0.010605,4.503295
0.124033,0.017052,5.433795
0.112933,0.012998,3.988789
0.133327,0.020818,6.159528
0.116490,0.010986,2.394047
0.132789,0.006725,5.037057
0.087056,0.014756,4.166291
0.091239,0.016775,5.364111
0.112592,0.013760,3.894926
0.123556,0.017912,6.727282
0.088704,0.021047,6.349961
0.094452,0.018055,5.062106
0.108497,0.021229,6.196698
0.096438,0.007925,3.767442
0.111059,0.009482,0.929471
0.096832,0.017225,4.854486
0.128563,0.018765,5.646651
0.117928,0.019986,5.681469
0.104777,0.018708,5.352913
0.094579,0.018534,6.082479
0.116178,0.010628,1.719764
0.090277,0.012241,2.738192
0.095623,0.008261,4.450534
0.111726,0.017732,5.175671
0.161693,0.012225,6.733072
0.098206,0.007991,3.746497
0.139729,0.009425,4.136773
0.125348,0.013947,4.092960
0.103713,0.021133,6.423701
0.137298,0.011139,3.479694
0.125896,0.012151,2.672015
0.103778,0.013279,2.764145
0.124680,0.021248,6.338392
0.114913,0.021349,6.358243
0.120941,0.013603,4.135630
0.134891,0.015969,6.516654
0.101575,0.018147,6.308486
0.092140,0.017044,5.018563
0.075710,0.017468,6.040748
0.116318,0.019291,5.671764
0.103189,0.021856,6.606198
0.091849,0.007616,5.229509
0.080993,0.006205,6.659404
0.153422,0.008221,4.887347
0.123100,0.011989,3.974233
0.084247,0.012657,3.482478
0.139045,0.012785,5.048627
0.101949,0.005758,5.760955
0.104414,0.019009,6.077612
0.103841,0.020019,5.784313
0.111060,0.013627,3.431324
0.124205,0.011856,3.897992
0.146433,0.010843,4.734325
0.079281,0.008583,6.218145
0.133726,0.014727,5.838121
0.091049,0.017695,6.003644
0.100618,0.014024,3.406394
0.129313,0.008533,3.165574
0.106467,0.019627,5.765086
0.111037,0.015280,4.882047
0.116110,0.009368,2.334225
0.109117,0.022533,6.811639
0.086460,0.015615,6.313114
0.105677,0.017484,6.712010
0.097731,0.015333,3.337522
0.117764,0.010782,1.457174
0.130362,0.023424,6.837910
0.086499,0.011706,4.129995
0.083397,0.008278,3.828725
0.149579,0.009910,5.423944
0.131851,0.007199,5.568648
0.120802,0.023283,6.753047
0.102905,0.015121,3.959924
0.108434,0.021345,6.506707
0.098492,0.013261,2.607465
0.087240,0.011477,2.485663
0.082521,0.015035,4.496908
0.131728,0.007925,3.116417
0.107865,0.015709,4.393619
0.112301,0.018023,5.169412
0.115882,0.016143,4.295836
0.125958,0.009222,2.283025
0.120924,0.008553,3.238012
0.126512,0.010704,1.484437
0.100849,0.019062,5.553454
0.129345,0.009894,4.190756
0.142405,0.012464,5.278686
0.144867,0.009416,5.142128
0.096006,0.020825,6.403682
0.086111,0.017472,5.661051
0.096353,0.012264,3.007333
0.126197,0.013817,4.647824
0.096952,0.017557,5.152051
0.072693,0.010764,6.499778
0.152278,0.013447,5.733299
0.124033,0.021046,6.841156
0.100227,0.014662,3.765358
0.127381,0.015916,5.581345
0.090440,0.014218,4.414649
0.160263,0.008499,5.401314
0.125458,0.024176,6.832307
0.129166,0.016793,6.632261
0.110418,0.009919,0.917798
0.102358,0.019177,5.847210
0.117967,0.010313,1.494488
0.117489,0.015982,5.196231
0.092796,0.021175,6.777175
0.126900,0.020216,6.031575
0.081118,0.020336,6.505323
0.101842,0.007368,3.680419
0.097060,0.010447,1.544945
0.110267,0.008674,2.208831
0.080818,0.020520,6.762881
0.110385,0.010178,1.088742
0.088890,0.016080,4.250652
0.149184,0.018014,6.637568
0.126517,0.022510,6.577995
0.100157,0.021125,6.210455
0.113724,0.022158,6.580716
0.109919,0.016299,4.150453
0.114921,0.008541,2.749157
0.121839,0.009970,2.180623
0.082866,0.007202,5.748865
0.113099,0.022197,6.708334
0.091949,0.010230,2.889787
0.137330,0.009509,4.528111
0.087127,0.011539,2.924906
0.109749,0.012176,2.956990
0.080582,0.018556,6.611707
0.092149,0.014344,3.276088
0.128793,0.009486,2.854692
0.110110,0.021112,6.125116
0.099194,0.014380,3.614507
0.141980,0.008145,4.905365
0.104081,0.006737,5.967793
0.122851,0.014096,5.026158
0.109071,0.011798,1.921517
0.112927,0.008998,2.011665
0.140458,0.012580,5.026960
0.087633,0.017846,5.229960
0.142389,0.016644,6.379428
0.141989,0.011431,4.859222
0.120459,0.015461,4.683917
0.098518,0.017624,5.301626
0.122597,0.009100,3.141960
0.138641,0.015584,6.081457
0.141343,0.008734,3.202123
0.126762,0.021211,5.860795
0.092798,0.014368,4.462109
0.116185,0.018448,6.297891
0.097703,0.022148,6.745761
0.112289,0.014554,3.423662
0.101805,0.008090,2.773963
0.118140,0.010377,2.329064
0.121006,0.011139,1.981074
0.125066,0.011395,2.983367
0.125831,0.009584,1.568516
0.075948,0.010782,6.039406
0.096165,0.017208,5.057342
0.116260,0.022457,6.753955
0.146656,0.010753,4.452634
0.098555,0.007939,2.978930
0.118668,0.007998,3.255809
0.126207,0.009418,3.149364
0.168834,0.006852,6.849559
0.108782,0.022175,6.297027
0.120108,0.012187,2.686324
0.098648,0.020747,6.050410
0.090486,0.010091,3.423547
0.086434,0.017518,5.313997
0.133639,0.015624,6.791531
0.121175,0.008587,2.644934
0.077543,0.013094,3.551977
0.110371,0.022319,6.527056
0.124905,0.013191,6.249517
0.130046,0.015743,6.276598
0.127332,0.010101,2.348990
0.098351,0.013191,2.878936
0.143821,0.012221,5.598061
0.109846,0.019256,6.370434
0.111378,0.020606,6.129531
0.108266,0.021771,6.539562
0.115770,0.012560,2.575613
0.138348,0.020950,6.783725
0.120410,0.020016,6.041279
0.124574,0.007927,3.384040
0.093870,0.013592,3.609073
0.104321,0.023270,6.706945
0.133669,0.010647,1.456053
0.118729,0.020216,6.009331
0.096747,0.019703,5.926225
0.110832,0.017824,5.412131
0.108976,0.013352,3.289716
0.104732,0.016992,4.644926
0.120158,0.012450,3.172292
0.080696,0.016264,4.725548
0.113991,0.019570,6.256557
0.110207,0.012240,2.177372
0.106229,0.015410,4.133919
0.113839,0.017791,6.144464
0.122299,0.008825,2.306334
0.148450,0.014610,6.143102
0.113892,0.016026,3.985450
0.143041,0.017049,6.601587
0.095346,0.011971,2.904038
0.121824,0.013220,3.768314
0.081774,0.016978,6.108216
0.150182,0.011356,4.630728
0.106587,0.012934,2.711120
0.117676,0.011832,2.421141
0.107343,0.009721,1.028956
0.111284,0.008560,2.056127
0.116744,0.017229,6.713420
0.104991,0.021143,6.085069
0.086942,0.009846,2.701786
0.108190,0.011322,1.388656
0.099388,0.015759,4.423485
0.122811,0.020030,5.952164
0.087034,0.006203,6.785175
0.111925,0.008433,2.414322
0.108557,0.010546,0.985687
0.086403,0.016922,5.623979
0.127397,0.008691,2.528163
0.094458,0.008872,1.986288
0.100028,0.019695,5.988639
0.099283,0.009873,0.788178
0.116762,0.011448,1.579098
0.076278,0.009543,6.712587
0.102132,0.007092,4.227365
0.094875,0.007107,4.908614
0.156725,0.007161,5.835055
0.085537,0.018594,6.145552
0.072611,0.014878,6.841502
0.127864,0.010168,3.811991
0.106730,0.019246,5.996147
0.108987,0.014844,4.402487
0.100867,0.016142,4.429213
0.106867,0.014566,3.770632
0.079297,0.017706,6.424616
0.116295,0.021509,6.481421
0.104937,0.021214,6.235651
0.112896,0.009916,1.521450
0.084952,0.019381,5.982895
0.168121,0.009715,5.588207
0.094498,0.006631,4.433257
0.074326,0.009676,5.077470
0.121803,0.006665,4.716176
0.123402,0.009597,1.977945
0.100184,0.012822,3.136226
0.103630,0.007748,3.207314
0.111546,0.010489,1.258134
0.117340,0.010036,1.095163
0.103574,0.017364,5.069715
0.093000,0.011095,2.468015
0.121783,0.012278,1.993303
0.114403,0.017820,5.734916
0.108573,0.013704,3.472297
0.114865,0.010742,0.655563
0.084527,0.006840,6.228459
0.128693,0.009467,3.148963
0.107329,0.016539,4.353016
0.111204,0.007708,3.901482
0.137204,0.009727,3.586431
0.081896,0.015025,5.977618
0.102766,0.012328,2.227328
0.135347,0.012973,4.220760
0.125892,0.006840,5.809453
0.122169,0.011399,4.265014
0.116729,0.015959,4.603449
0.111934,0.020483,5.729078
0.095076,0.011997,1.968005
0.100494,0.011082,0.743271
0.137048,0.009651,3.388542
0.077439,0.018131,5.988941
0.139982,0.014663,6.680571
0.116820,0.011845,2.141205
0.107064,0.020298,6.097506
0.108375,0.010980,1.011458
0.078478,0.009675,4.020072
0.101312,0.013025,2.973391
0.119546,0.021979,6.357222
0.094283,0.011451,2.499671
0.099036,0.018901,5.202697
0.098407,0.014656,3.828603
0.081033,0.015060,5.006234
0.108793,0.007098,3.785658
0.101168,0.021713,6.354540
0.087984,0.019340,6.607224
0.108899,0.013275,3.083276
0.119592,0.006598,5.596139
0.108999,0.012390,2.721898
0.162839,0.008845,5.958428
0.139286,0.018715,6.775320
0.114665,0.010042,1.030220
0.127361,0.009781,1.881657
0.122344,0.018473,6.537363
0.102141,0.011934,2.816217
0.153031,0.009474,4.680000
0.120530,0.015479,4.808047
0.126324,0.010524,2.782006
0.093473,0.016859,4.701872
0.137907,0.007401,5.166089
0.103952,0.013787,2.615138
0.094742,0.021591,6.774010
0.102744,0.018751,5.465427
0.106673,0.015887,5.087470
0.111258,0.013686,4.123906
0.107028,0.014335,3.139912
0.101902,0.006227,6.242938
0.094257,0.013688,2.974141
0.086098,0.013223,4.264223
0.098726,0.016499,4.876331
0.131239,0.012022,4.692656
0.119382,0.021977,6.693666
0.127366,0.018738,6.485898
0.140493,0.017658,6.698038
0.121634,0.014710,5.055852
0.087328,0.017248,5.112301
0.116753,0.016409,4.486285
0.142643,0.007602,5.269011
0.125525,0.013548,4.316016
0.143618,0.011607,4.442848
0.114471,0.008991,2.751622
0.126753,0.018826,6.729017
0.093380,0.007497,4.541168
0.088633,0.013514,3.012371
0.088338,0.013584,3.992359
0.128345,0.008420,4.202011
0.156455,0.007968,5.908906
0.098594,0.010374,2.459046
0.102599,0.010209,0.967438
0.109311,0.013606,3.349327
0.104974,0.013520,3.420236
0.105733,0.012152,1.504779
0.114627,0.006337,5.457117
0.091390,0.015343,5.031193
0.111386,0.017562,5.072708
0.120285,0.014140,3.330024
0.144430,0.008209,5.441134
0.083256,0.012674,3.099598
0.089051,0.015856,4.500791
0.125101,0.010014,3.939720
0.097085,0.005792,6.143123
0.105745,0.018793,6.242794
0.107423,0.011673,1.228221
0.130118,0.014707,5.455898
0.128838,0.012808,3.824595
0.114348,0.010285,1.247480
0.117212,0.019313,5.769809
0.151812,0.010050,5.557291
0.085737,0.006573,6.455380
0.113996,0.018973,4.947860
0.110758,0.020900,5.923610
0.097515,0.022766,6.362035
0.105734,0.016684,5.268274
0.136756,0.013076,5.333902
0.116831,0.010398,1.309878
0.129192,0.020809,6.742373
0.113747,0.017904,5.180708
0.108972,0.011898,1.369657
0.104787,0.015554,4.344479
0.098464,0.011393,2.048084
0.121232,0.014690,3.513432
0.098100,0.020189,6.472083
0.103232,0.014161,3.482896
0.106269,0.019816,5.993534
0.101229,0.008382,1.993179
0.116463,0.015516,4.047919
0.136883,0.012443,5.442768
0.089947,0.015575,4.003476
0.124119,0.008652,3.523817
0.076313,0.007000,6.527292
0.097191,0.018791,5.549411
0.133973,0.010796,4.251233
0.074010,0.012968,6.127983
0.125758,0.016377,5.661342
0.087858,0.018969,5.782394
0.097808,0.017569,5.341182
0.084797,0.017009,5.262214
0.095159,0.015259,4.315645
0.131288,0.005992,5.496721
0.124994,0.014928,4.629273
0.123598,0.017782,5.945471
0.099184,0.018065,5.226488
0.103014,0.007039,3.646241
0.083737,0.016848,5.127287
0.158886,0.010116,6.712847
0.107870,0.012029,1.469068
0.108656,0.021396,6.082531
0.114109,0.007591,2.853378
0.121102,0.012303,3.656717
0.103347,0.005749,6.742671
0.137715,0.015946,6.407363
0.111678,0.020201,6.623435
0.072147,0.016744,5.503717
0.080361,0.012387,5.711642
0.131497,0.009043,2.578295
0.097161,0.020947,6.676727
0.079131,0.011579,5.727937
0.099712,0.009956,1.848014
0.104018,0.012362,2.634238
0.119471,0.013179,3.268811
0.095265,0.016217,4.648024
0.090628,0.012037,2.272470
0.098868,0.016632,5.244773
0.108706,0.007643,3.304047
0.108260,0.013265,2.794174
0.100356,0.008689,3.477796
0.094509,0.015404,4.459693
0.098083,0.010658,1.658303
0.098198,0.018121,4.991503
0.088530,0.015522,5.187291
0.109047,0.022890,6.473518
0.111021,0.015847,3.687280
0.089381,0.011102,3.143502
0.100848,0.005998,6.779213
0.083717,0.013180,3.674266
0.091091,0.009444,1.636857
0.123859,0.013876,4.962824
0.096638,0.016254,4.805901
0.087971,0.015728,4.656577
0.103960,0.016791,4.874821
0.098527,0.013004,2.705483
0.117422,0.012816,2.614436
0.103617,0.010264,2.154442
0.137207,0.006957,5.658127
0.096559,0.011408,1.906310
0.090164,0.009128,2.450040
0.117235,0.021321,6.354337
0.113078,0.008857,1.267753
0.103072,0.016167,5.270861
0.076701,0.016216,6.169533
0.074704,0.010220,5.789866
0.079208,0.015069,4.921437
0.121174,0.012503,4.600959
0.118152,0.015277,5.441969
0.075621,0.012620,4.911589
0.097471,0.018793,5.766082
0.090446,0.011337,3.713599
0.089265,0.006002,6.234185
0.119049,0.006871,5.236459
0.096265,0.011355,1.874297
0.122804,0.011529,1.425762
0.076083,0.011920,4.528007
0.075554,0.018108,6.793581
0.079117,0.013395,5.274051
0.112914,0.012859,2.632026
0.093640,0.010010,2.115452
0.079744,0.021431,6.836365
0.089953,0.008262,2.378534
0.106073,0.022377,6.761815
0.108288,0.016351,4.458843
0.122434,0.018836,6.651143
0.116623,0.018362,6.402323
0.136719,0.014655,6.361716
0.101001,0.013131,2.460488
0.110337,0.010381,0.728671
0.121250,0.021936,6.581624
0.139901,0.006308,6.099601
0.112169,0.012640,3.375873
0.118507,0.007596,5.015828
0.112728,0.015132,4.158877
0.091054,0.018163,6.141311
0.102936,0.011396,1.554436
0.097675,0.017494,5.373395
0.119022,0.013964,4.111789
0.113812,0.008540,2.142746
0.077187,0.010120,5.852733
0.111370,0.012453,3.068997
0.133405,0.019239,6.140341
0.112909,0.008905,1.735486
0.181669,0.009372,6.126385
0.102381,0.015502,4.185240
0.112470,0.013197,3.537776
0.129255,0.010871,3.960953
0.094197,0.017697,5.495030
0.114388,0.020280,5.815237
0.100552,0.007818,4.682887
0.088519,0.013242,3.909724
0.110496,0.005990,6.559417
0.108332,0.013928,3.207697
0.114152,0.010545,2.054106
0.104948,0.021511,6.537735
0.094035,0.017291,6.585270
0.097094,0.006767,4.560785
0.113867,0.009250,0.894818
0.102859,0.005860,6.181642
0.081004,0.017624,5.783701
0.106261,0.013771,3.123634
0.096978,0.011178,2.050799
0.158569,0.006651,6.570751
0.100331,0.016586,5.542760
0.096990,0.019420,6.020647
0.120666,0.011310,3.850580
0.112916,0.018800,5.227011
0.125129,0.013008,4.615454
0.104967,0.018726,5.554167
0.078831,0.006925,6.503266
0.083203,0.018173,5.552622
0.171618,0.010008,6.833187
0.140182,0.016137,6.506059
0.126762,0.013137,3.715385
0.110527,0.021133,6.175058
0.105914,0.019982,6.287987
0.111232,0.012060,2.035288
0.067997,0.012454,6.631947
0.111932,0.024175,6.854674
0.093941,0.018032,6.450417
0.131744,0.011070,2.385119
0.119059,0.016979,4.213730
0.097613,0.006442,5.082727
0.068163,0.012940,6.084785
0.095665,0.018527,5.817002
0.103570,0.010601,1.800500
0.122552,0.010429,2.261442
0.119377,0.006787,4.363834
0.101102,0.019573,6.353515
0.127098,0.015962,6.537744
0.106073,0.020546,6.148137
0.110739,0.018292,5.451128
0.137518,0.011455,4.936136
0.108759,0.007152,3.595312
0.108415,0.012604,3.525151
0.075544,0.020546,6.799624
0.118417,0.009556,1.745486
0.101559,0.011308,1.946197
0.106639,0.021312,6.246943
0.107374,0.011049,2.523395
0.110349,0.022623,6.846811
0.123358,0.008147,2.816046
0.112827,0.019596,5.720030
0.095676,0.019083,5.594909
0.111170,0.019587,5.986680
0.086951,0.019414,6.184849
0.093408,0.018251,5.320507
0.121034,0.014482,6.608961
0.116988,0.012522,2.924832
0.116268,0.007864,3.281972
0.140335,0.009856,5.354460
0.089391,0.009437,1.326575
0.097856,0.020452,5.894930
0.105841,0.021073,6.322839
0.120024,0.021505,6.301477
0.110705,0.022196,6.106650
0.146739,0.008893,4.310157
0.094955,0.019209,5.741467
0.137054,0.013631,5.878697
0.096194,0.008770,2.346552
0.079847,0.014342,5.522071
0.104304,0.021902,6.505773
0.102785,0.021287,6.466013
0.118784,0.005931,6.465810
0.119608,0.019871,6.055516
0.097932,0.007242,3.439967
0.112531,0.014635,4.614885
0.105263,0.021646,6.545291
0.093337,0.020578,6.232841
0.126149,0.017594,4.796886
0.131955,0.010397,4.080361
0.116168,0.017137,4.713038
0.097335,0.018802,5.681131
0.120939,0.019979,6.238650
0.134612,0.011852,5.135056
0.108446,0.011239,2.394641
0.106029,0.012757,2.658125
0.108630,0.013516,3.981682
0.110445,0.009330,1.842987
0.089786,0.012239,5.310955
0.086133,0.017108,5.992635
0.100942,0.022785,6.749340
0.099190,0.017478,5.113372
0.098253,0.012763,2.417096
0.087532,0.015353,5.307977
0.125812,0.014952,6.318887
0.117899,0.008771,2.835763
0.127787,0.007180,5.032861
0.073605,0.010189,5.295647
0.078331,0.015270,6.829610
0.110640,0.013874,3.912772
0.084401,0.013674,4.616530
0.140423,0.008092,4.363968
0.121165,0.016663,5.985943
0.106888,0.016333,4.605598
0.120355,0.007855,3.175466
0.120756,0.006715,4.750458
0.070277,0.019429,6.690809
0.086188,0.007332,6.188946
0.141801,0.006610,6.023468
0.138912,0.009632,4.220540
0.098770,0.017427,4.501551
0.079211,0.011184,4.458208
0.106098,0.021230,6.098243
0.122297,0.013838,5.575543
0.115261,0.017294,4.903302
0.126369,0.008808,3.681049
0.121349,0.012569,4.311103
0.118649,0.016243,4.715520
0.090931,0.011582,3.573890
0.105207,0.019299,6.014142
0.122005,0.011840,3.645835
0.139573,0.006845,5.771576
0.114310,0.022077,6.337189
0.121886,0.007383,3.309456
0.104347,0.005829,6.839575
0.139065,0.007126,4.736673
0.087017,0.012949,4.120624
0.118496,0.007384,2.937407
0.134385,0.009805,2.570890
0.080175,0.007340,6.612217
0.108795,0.011982,2.792783
0.119297,0.018076,5.669005
0.119101,0.012656,2.917149
0.124313,0.006990,3.902355
0.095935,0.009076,1.915071
0.111956,0.006254,5.621286
0.159615,0.010182,6.226735
0.140217,0.006372,6.622199
0.095041,0.016261,4.630184
0.082863,0.008690,3.216092
0.124482,0.009101,3.277657
0.123750,0.018715,4.940756
0.103725,0.018581,5.673158
0.115590,0.015410,4.168570
0.101029,0.013813,3.226577
0.112428,0.017401,6.165063
0.116682,0.010046,4.002147
0.096278,0.008230,5.305151
0.110507,0.011635,1.973071
0.112057,0.014548,4.192264
0.101264,0.012391,2.351213
0.113201,0.005608,6.715571
0.136833,0.019113,6.111863
0.094852,0.014117,3.521657
0.094202,0.013874,3.637634
0.129700,0.018063,5.670809
0.106990,0.015906,4.415931
0.099049,0.017934,5.358432
0.118341,0.017700,5.355114
0.099521,0.015269,4.035216
0.138364,0.006853,5.855167
0.128624,0.015955,5.748356
0.121077,0.010830,3.775046
0.096617,0.010730,1.766953
0.136230,0.014804,6.579231
0.103488,0.017871,5.467670
0.105503,0.017432,5.125444
