beta,gamma,epsilon
0.122882,0.021346,6.801670
0.093676,0.019671,6.867572
0.116349,0.022217,6.796456
0.111647,0.016108,4.778596
0.093034,0.023442,6.971011
0.123123,0.006885,4.902105
0.082810,0.009910,3.343071
0.103888,0.019884,6.412902
0.124721,0.006091,6.651500
0.084333,0.023175,7.487103
0.125478,0.011882,2.797334
0.074631,0.009993,4.996781
0.142253,0.017139,5.909001
0.100407,0.016558,4.597846
0.090999,0.017875,5.608946
0.096552,0.006687,5.943155
0.097299,0.021355,6.300085
0.088564,0.020119,6.784141
0.118764,0.015022,3.898811
0.092943,0.013588,2.861025
0.118516,0.020568,6.405853
0.126915,0.022198,6.672403
0.140429,0.007528,4.901587
0.114824,0.020517,6.646408
0.117171,0.021151,6.556303
0.106215,0.025230,7.132328
0.145592,0.009163,5.018381
0.093099,0.015631,5.233910
0.116066,0.023830,7.012041
0.105923,0.011169,1.323617
0.099862,0.021699,6.685725
0.106825,0.014572,3.316319
0.118581,0.015918,4.112975
0.132586,0.014046,5.164972
0.097946,0.019404,5.484994
0.082392,0.018785,6.422331
0.086612,0.012467,4.570808
0.090019,0.016422,5.504154
0.108416,0.021260,6.659985
0.159503,0.009753,5.376490
0.142936,0.008611,3.975735
0.115331,0.012434,4.066033
0.088877,0.007000,7.502957
0.146327,0.014156,5.473446
0.088733,0.019596,6.429966
0.132988,0.014664,6.396283
0.103348,0.017475,4.887502
0.117292,0.012350,4.870436
0.123723,0.021091,6.360546
0.115769,0.016533,4.256350
0.125580,0.018475,5.854987
0.090800,0.007538,4.829518
0.102942,0.015642,3.970955
0.154107,0.007436,4.378342
0.109004,0.021177,6.173945
0.083971,0.009144,2.655743
0.115003,0.020317,5.713959
0.084317,0.021432,6.995874
0.123599,0.006665,5.042122
0.099001,0.023999,7.036326
0.135657,0.016277,5.591213
0.114062,0.026707,7.302973
0.143339,0.008755,4.588468
0.116818,0.019492,5.690518
0.076609,0.016015,5.716880
0.076140,0.008462,6.040007
0.140375,0.012930,6.153872
0.127920,0.009409,2.051281
0.113868,0.010530,0.942755
0.105535,0.011983,3.279882
0.109082,0.011406,2.102662
0.126138,0.007104,5.065768
0.088388,0.022184,7.375644
0.073819,0.013505,6.689266
0.102267,0.020056,5.887311
0.115193,0.009756,1.339262
0.100226,0.022719,6.872870
0.144848,0.017365,6.144116
0.114004,0.010225,1.071125
0.098425,0.024436,7.298794
0.122426,0.023111,6.843812
0.148354,0.008280,4.941997
0.174962,0.008904,6.652121
0.112424,0.010258,1.182986
0.111298,0.027383,7.628936
0.097502,0.021389,6.784223
0.088970,0.006389,5.845640
0.108013,0.025163,7.404810
0.106298,0.025755,7.223982
0.136678,0.006743,5.469157
0.122518,0.021678,6.610337
0.096387,0.018048,7.374335
0.114444,0.027697,7.824470
0.081893,0.014444,4.698719
0.137398,0.020013,6.424125
0.081758,0.007892,6.216485
0.120575,0.015960,6.285261
0.106662,0.009769,1.534443
0.102826,0.012143,2.453756
0.137784,0.012096,6.642451
0.129055,0.029245,7.819127
0.091865,0.020631,6.755489
0.119935,0.022903,6.506487
0.123943,0.019951,5.850223
0.073946,0.017456,5.908796
0.130368,0.023904,7.365158
0.111442,0.007659,3.167692
0.074569,0.010099,7.154802
0.145772,0.017516,7.052155
0.104747,0.017373,4.663331
0.127881,0.013452,4.478912
0.105285,0.005275,7.741988
0.066036,0.016865,7.324740
0.126138,0.021322,6.067339
0.119280,0.018764,5.427744
0.101343,0.008472,1.839562
0.098113,0.011345,2.205870
0.081944,0.015487,5.588568
0.093844,0.020808,6.488280
0.109026,0.023740,7.594589
0.156726,0.011551,7.168646
0.117768,0.010945,3.524656
0.083111,0.011917,4.429529
0.102146,0.022030,6.275773
0.102293,0.009175,2.253104
0.146885,0.016073,6.914847
0.108129,0.014054,3.539084
0.116351,0.017103,4.785396
0.130260,0.014731,5.004698
0.096847,0.012227,2.661806
0.095098,0.020990,6.663339
0.082136,0.010311,2.848574
0.080019,0.011700,3.394765
0.081759,0.006987,7.580767
0.118323,0.024710,7.424449
0.104465,0.015327,3.436055
0.120715,0.015975,4.505768
0.096357,0.023762,7.029494
0.127671,0.013660,5.524582
0.079859,0.009817,5.534083
0.082945,0.016850,5.835563
0.097562,0.009264,1.132812
0.106619,0.020259,5.966989
0.109013,0.024765,7.212843
0.122517,0.014454,4.671218
0.079876,0.017338,6.504856
0.124661,0.021803,7.442833
0.073496,0.017740,6.700514
0.139386,0.016192,6.574848
0.072643,0.016876,7.349223
0.109628,0.023298,6.601342
0.091634,0.019826,7.067863
0.073005,0.017490,6.798739
0.109641,0.020896,6.466805
0.118555,0.014966,4.788606
0.115102,0.019459,5.807669
0.118433,0.008755,2.215668
0.114279,0.014885,3.324791
0.099057,0.022172,6.567107
0.112979,0.011376,1.715862
0.130791,0.017006,7.467849
0.082414,0.013324,3.934295
0.094579,0.016862,5.320145
0.120695,0.021173,7.713539
0.116085,0.022755,6.440163
0.134206,0.018617,7.333418
0.113855,0.026084,7.369252
0.187778,0.009791,6.403764
0.107730,0.014927,3.847061
0.182187,0.009460,6.419577
0.094692,0.022572,6.366528
0.115439,0.007822,3.220300
0.098412,0.021112,6.692156
0.131681,0.023631,7.204040
0.142138,0.007488,5.156076
0.125797,0.013640,5.916825
0.101460,0.011154,1.610385
0.089921,0.010646,2.197668
0.086345,0.016728,5.580463
0.106011,0.019852,6.407171
0.092623,0.012071,5.557148
0.096754,0.020620,6.344448
0.140138,0.015588,6.552466
0.133007,0.019796,6.068647
0.130365,0.011336,3.122441
0.121257,0.021489,6.722986
0.086721,0.020357,6.859420
0.115572,0.021952,6.170932
0.097035,0.010860,2.527642
0.103678,0.006616,5.497261
0.091519,0.009677,3.320261
0.175267,0.009906,6.211216
0.125977,0.016404,5.851688
0.095193,0.020834,6.619756
0.102134,0.022994,6.795579
0.093957,0.023537,7.137179
0.116601,0.016283,5.469913
0.123550,0.019545,6.045509
0.090745,0.009951,3.409934
0.106750,0.026529,7.617741
0.100811,0.020999,6.234680
0.088971,0.008334,3.379977
0.114706,0.023927,6.953607
0.120384,0.026364,7.514372
0.116497,0.009575,1.164267
0.105791,0.016379,4.238789
0.116820,0.020171,6.188711
0.124391,0.021548,7.425389
0.089930,0.013631,2.769691
0.086411,0.017208,5.265195
0.103816,0.020358,5.970596
0.115173,0.027466,7.552443
0.116563,0.011465,2.227664
0.076530,0.012877,5.697233
0.105605,0.019944,5.828283
0.155165,0.012750,7.126640
0.111494,0.016927,4.882678
0.140397,0.012103,5.337974
0.123838,0.013399,3.468579
0.113816,0.019467,5.840300
0.087440,0.014906,4.803112
0.149125,0.011931,5.708341
0.078418,0.008371,6.426328
0.156167,0.011303,6.718682
0.148321,0.015211,7.728905
0.094343,0.015592,4.046458
0.130164,0.008319,3.466725
0.136611,0.017294,7.121996
0.078514,0.014494,6.702872
0.097396,0.016257,4.663464
0.097697,0.025991,7.364972
0.095447,0.022021,7.249506
0.122177,0.019194,5.510896
0.114696,0.010993,0.683207
0.111971,0.025573,7.545228
0.109584,0.020648,5.801822
0.119646,0.015928,4.214250
0.084684,0.017293,6.035714
0.080983,0.018832,6.423617
0.137710,0.008229,3.695161
0.113234,0.024329,7.123236
0.083383,0.012568,3.335447
0.093930,0.010547,1.860277
0.122598,0.008264,2.066790
0.106540,0.019364,5.966603
0.087125,0.022107,7.436747
0.131875,0.011165,4.599235
0.128758,0.012494,4.200209
0.096901,0.012283,2.795788
0.091830,0.020332,6.273646
0.131928,0.019370,7.367455
0.095233,0.025384,7.430784
0.114387,0.007632,3.783350
0.137228,0.013570,5.233107
0.115099,0.011814,4.397184
0.113006,0.021688,6.569424
0.083320,0.021410,6.883677
0.133627,0.020468,6.094147
0.097426,0.018088,6.376573
0.109665,0.008065,3.030348
0.131496,0.014521,3.187899
0.118608,0.013667,4.773257
0.128818,0.023863,6.777117
0.123717,0.017300,5.072058
0.112901,0.022096,7.101670
0.144066,0.015426,7.153603
0.098320,0.006015,6.040043
0.141935,0.008630,3.098152
0.128172,0.015193,4.440517
0.151786,0.011467,5.225672
0.100355,0.016610,4.936227
0.108349,0.006938,4.465089
0.106075,0.026898,7.549380
0.094315,0.009970,3.501587
0.118864,0.025153,7.333955
0.107867,0.015357,4.238572
0.077140,0.013250,4.077466
0.098706,0.013648,3.654610
0.125693,0.023990,7.699981
0.125935,0.005742,6.522669
0.126274,0.027172,7.732747
0.126269,0.020361,6.862767
0.123232,0.017399,4.918772
0.166117,0.012836,7.529928
0.148996,0.005934,6.993195
0.118857,0.023022,6.767015
0.096617,0.020186,6.580007
0.115778,0.011476,1.924385
0.127666,0.017384,6.494873
0.102813,0.009720,0.710937
0.076016,0.017480,6.785784
0.086024,0.010861,3.570391
0.123848,0.016299,6.169829
0.102341,0.011501,1.322450
0.097638,0.017557,5.144942
0.100115,0.022729,6.693206
0.138006,0.017858,6.197769
0.085875,0.021095,6.899808
0.094498,0.020744,6.949537
0.107183,0.014978,3.984810
0.156432,0.008608,5.515602
0.080073,0.013653,5.314023
0.123567,0.018580,5.698997
0.085064,0.014330,5.455789
0.104167,0.015188,3.868094
0.109193,0.025825,7.569856
0.082865,0.009913,4.017465
0.153082,0.015933,7.217006
0.076383,0.018767,5.926349
0.114933,0.020055,6.010462
0.132573,0.026102,7.371446
0.124660,0.023714,7.759176
0.090992,0.010813,4.292221
0.084280,0.009399,5.542799
0.111983,0.008276,2.389236
0.115328,0.024691,7.099318
0.103566,0.023518,7.294638
0.115972,0.026488,7.676352
0.149689,0.014300,7.646293
0.083894,0.021116,7.186285
0.114824,0.019529,6.766330
0.120438,0.025313,7.360341
0.136357,0.012560,5.548472
0.090760,0.022758,7.605030
0.119142,0.023876,6.744088
0.091328,0.013283,3.022252
0.164421,0.009100,4.987427
0.089168,0.006563,6.785003
0.120865,0.022682,6.633998
0.099171,0.022412,7.279574
0.119057,0.005743,6.964444
0.137713,0.012598,6.568267
0.136947,0.018732,5.918653
0.130233,0.008277,3.077056
0.109078,0.020950,6.175210
0.166039,0.011104,7.236880
0.099197,0.017602,5.175947
0.152192,0.010384,5.787392
0.134016,0.012828,5.670183
0.096514,0.024709,7.311109
0.105287,0.019494,5.376790
0.092998,0.018846,6.747591
0.113238,0.024177,6.869358
0.114471,0.019294,5.905765
0.114899,0.006637,4.246759
0.095734,0.024806,7.673058
0.111557,0.017884,5.092968
0.146714,0.014303,5.430858
0.074044,0.015192,6.087776
0.126897,0.015573,6.623487
0.123818,0.024856,7.394244
0.101198,0.021985,6.689660
0.113036,0.022917,6.515810
0.111219,0.022396,6.739292
0.180508,0.010843,6.882883
0.118189,0.024755,7.117673
0.123929,0.018473,5.524117
0.104809,0.020724,6.073806
0.140266,0.011771,5.713075
0.128466,0.006328,6.031182
0.115925,0.017598,6.005678
0.094158,0.011987,2.197877
0.106723,0.025756,7.469802
0.109990,0.010658,0.887155
0.093931,0.010114,3.048081
0.086488,0.025059,7.789126
0.132173,0.005776,7.135238
0.073074,0.011153,7.211380
0.121233,0.015378,6.279479
0.156864,0.012278,5.925450
0.103748,0.016432,4.877016
0.077733,0.015167,5.102236
0.169859,0.010046,7.333419
0.087338,0.015090,4.429040
0.098904,0.017229,5.240633
0.092482,0.013260,5.327392
0.138420,0.010535,3.373891
0.157862,0.007343,5.455537
0.108628,0.021135,6.361075
0.099624,0.013768,2.813910
0.091143,0.022417,6.766982
0.102970,0.011800,1.543056
0.079296,0.009213,7.270516
0.140718,0.007668,3.885073
0.121312,0.015426,5.867191
0.082741,0.022985,7.021586
0.099781,0.024023,7.300321
0.100958,0.018339,5.439776
0.112640,0.017838,4.973531
0.104628,0.024360,7.375141
0.091947,0.020443,6.956499
0.120635,0.024648,6.907335
0.109719,0.017049,4.730738
0.081698,0.014777,5.781591
0.131346,0.022848,7.644881
0.095229,0.017213,5.210759
0.075754,0.010204,6.477690
0.095588,0.015862,4.328813
0.125079,0.022801,6.623639
0.081095,0.011406,3.024321
0.111541,0.017568,5.103720
0.132103,0.015414,6.617213
0.089380,0.025214,7.633049
0.090126,0.017659,6.041129
0.103518,0.006543,5.263842
0.129997,0.010884,1.674043
0.090084,0.015458,4.952624
0.098841,0.022368,6.797748
0.089751,0.007451,4.058654
0.098499,0.018428,5.655053
0.148078,0.012164,6.145891
0.097673,0.011215,1.599986
0.135417,0.010958,3.554213
0.090996,0.017127,5.620174
0.112333,0.012535,2.969338
0.114814,0.010173,1.822825
0.097718,0.021027,6.143631
0.180024,0.008779,6.429559
0.097205,0.018556,5.526932
0.115693,0.012653,2.274296
0.154811,0.010991,6.745869
0.090541,0.019282,6.317172
0.102011,0.007264,3.452870
0.143853,0.016395,5.930512
0.096023,0.016255,4.956355
0.084806,0.015442,4.982547
0.084976,0.020509,6.507500
0.130765,0.012005,4.029558
0.097417,0.017944,5.682100
0.091989,0.019937,5.771718
0.188628,0.009799,7.366566
0.089139,0.007051,4.467478
0.131024,0.024011,6.992854
0.084947,0.022317,7.432960
0.112796,0.024186,7.725608
0.128517,0.016057,6.091220
0.081239,0.011213,5.462674
0.083786,0.009216,5.748301
0.105710,0.018146,5.166408
0.133006,0.010438,2.536180
0.106293,0.007620,3.429618
0.098159,0.024057,7.579052
0.086556,0.014327,4.079008
0.101468,0.013575,3.064334
0.128426,0.013852,6.065692
0.111892,0.010391,1.593060
0.094292,0.017899,5.667396
0.119596,0.024888,7.312317
0.131876,0.018905,5.355450
0.109917,0.013241,3.019011
0.102024,0.020381,6.165044
0.107061,0.020886,6.390679
0.091882,0.005812,7.808949
0.106774,0.023119,7.006359
0.099376,0.016909,5.685072
0.119941,0.022219,6.368063
0.114662,0.008080,2.696110
0.084212,0.018795,6.170389
0.115509,0.023184,7.201097
0.093905,0.011462,2.356191
0.082197,0.021754,7.305204
0.168358,0.012792,7.080914
0.098244,0.018305,5.414403
0.089367,0.009354,5.415141
0.094229,0.021116,6.691619
0.100740,0.010390,2.034404
0.101619,0.024068,7.197409
0.107553,0.021483,6.779087
0.098619,0.005893,6.053483
0.111411,0.017878,4.851855
0.089249,0.017825,5.908844
0.116945,0.016231,4.121001
0.083979,0.017250,5.554504
0.101781,0.016868,5.129020
0.149116,0.007240,4.498889
0.086842,0.009674,4.337155
0.116435,0.025806,7.648509
0.083471,0.021014,6.800472
0.088261,0.020628,6.881682
0.126969,0.019907,7.132755
0.105247,0.019801,6.759775
0.102230,0.022240,6.427493
0.109795,0.018273,5.496094
0.089100,0.012873,3.652772
0.119926,0.022724,7.078121
0.099450,0.024882,7.466736
0.088044,0.008566,2.495329
0.116393,0.017279,5.303280
0.111409,0.019991,6.013212
0.090582,0.008558,3.951669
0.089446,0.021137,7.491868
0.129515,0.006177,7.502360
0.126717,0.021201,6.712852
0.127710,0.014770,5.609045
0.121196,0.016265,4.618021
0.111811,0.019777,6.005100
0.094832,0.021854,7.255147
0.125499,0.023390,6.864485
0.136732,0.015417,5.916664
0.154605,0.013159,7.467918
0.095635,0.023782,7.463837
0.125352,0.024983,7.770992
0.136374,0.008611,3.613440
0.098041,0.022122,6.465563
0.122158,0.013801,6.196293
0.109495,0.017812,6.136935
0.139291,0.013510,5.229194
0.139268,0.007481,4.730058
0.131581,0.012399,5.155262
0.104008,0.019264,5.568650
0.108629,0.025872,7.649456
0.104517,0.008605,2.506919
0.080100,0.008083,4.082257
0.105472,0.016752,5.078297
0.128084,0.011638,3.237087
0.106538,0.022585,6.576556
0.115726,0.025784,7.551583
0.080006,0.013476,3.647991
0.106303,0.010845,1.567605
0.106497,0.019736,5.981082
0.107889,0.020798,6.149655
0.080958,0.021761,7.352409
0.103690,0.024029,7.299435
0.102443,0.006817,3.890050
0.072818,0.013898,5.807104
0.089714,0.017203,4.983005
0.126074,0.012402,2.719357
0.088489,0.013554,6.170307
0.140865,0.008021,4.207181
0.106161,0.020423,5.752988
0.121507,0.015939,4.705130
0.111602,0.014518,3.902457
0.089900,0.022960,7.732146
0.138535,0.017452,6.337439
0.091695,0.025860,7.845191
0.115243,0.011018,2.381313
0.123962,0.023996,6.542142
0.121299,0.015389,5.499464
0.145824,0.011699,4.844514
0.099557,0.026201,7.758121
0.124684,0.005581,6.914386
0.089776,0.018395,5.792072
0.146734,0.010487,4.908350
0.101270,0.024307,7.189499
0.102948,0.008801,2.035800
0.129118,0.019429,6.799284
0.106362,0.021952,6.833632
0.091898,0.007149,7.140676
0.139148,0.014287,6.311051
0.083227,0.007288,5.803879
0.127106,0.023991,7.195510
0.122117,0.018105,5.991714
0.082854,0.021489,7.834529
0.086495,0.016492,5.293457
0.140015,0.010789,4.118273
0.122975,0.008550,1.888392
0.098435,0.021212,6.774003
0.111157,0.025484,7.422680
0.131249,0.005856,6.434568
0.124579,0.010441,1.774039
0.118681,0.014341,4.771909
0.122643,0.014273,5.367278
0.135624,0.008023,3.785976
0.137719,0.017103,5.739416
0.099836,0.011447,1.649936
0.119793,0.020381,6.068793
0.105926,0.017905,4.913569
0.084670,0.013379,3.822107
0.116657,0.017833,5.097828
0.120773,0.021877,6.294807
0.079957,0.013704,5.493526
0.066421,0.017705,7.779060
0.101012,0.018636,5.838101
0.111750,0.011511,2.349583
0.098212,0.008028,2.217984
0.117501,0.009002,1.840586
0.136505,0.016810,6.026217
0.149634,0.006068,7.618508
0.136298,0.014149,5.386236
0.115422,0.012322,3.997081
0.144533,0.019231,7.565068
0.093068,0.022644,7.006148
0.102593,0.016995,4.443038
0.099626,0.014092,3.491523
0.134846,0.013267,5.468409
0.113144,0.023466,6.937867
0.176889,0.007134,7.547692
0.112660,0.021390,7.327357
0.110493,0.016703,5.166715
0.080524,0.016122,5.928412
0.121782,0.015973,6.611021
0.111186,0.015181,5.230577
0.105765,0.008472,1.569046
0.127750,0.020738,6.729503
0.080301,0.008990,5.681362
0.118303,0.015566,4.312066
0.135600,0.015490,7.109562
0.088888,0.024195,7.286636
0.138835,0.019240,7.032423
0.108087,0.016773,4.742194
0.089814,0.011465,2.306591
0.104545,0.008421,2.416174
0.115870,0.007344,4.377874
0.098472,0.017386,5.039989
0.083137,0.007489,6.679667
0.112620,0.027965,7.553435
0.096619,0.023109,7.272787
0.155131,0.007040,6.909998
0.127753,0.028994,7.749440
0.084783,0.010098,3.220960
0.094639,0.013424,3.010476
0.099529,0.026408,7.677313
0.091502,0.023576,7.385963
0.084786,0.015569,4.987239
0.126231,0.016944,5.583471
0.135839,0.011285,4.312829
0.115911,0.025189,7.167689
0.097571,0.014208,3.745266
0.094718,0.007120,5.424367
0.111593,0.007996,2.028964
0.107061,0.011467,2.400452
0.131225,0.010268,3.842662
0.079142,0.017315,6.220430
0.101685,0.023533,7.395692
0.117013,0.005042,7.115136
0.093937,0.006137,5.723626
0.116874,0.020911,5.633483
0.164738,0.006628,6.912696
0.071465,0.008982,7.166970
0.102752,0.015835,4.239824
0.082566,0.005821,7.189277
0.082526,0.007374,5.543475
0.111111,0.017493,4.438938
0.157816,0.017555,7.692411
0.132772,0.016321,5.064120
0.114134,0.006411,6.215053
0.147146,0.013340,6.401972
0.123888,0.014002,5.278904
0.196704,0.008846,6.918736
0.097290,0.005638,7.032863
0.190284,0.010120,6.933561
0.120912,0.009952,0.939443
0.082072,0.009609,4.336607
0.105834,0.018905,5.481473
0.106810,0.009410,2.086464
0.092402,0.016311,5.676512
0.135441,0.019338,6.242746
0.071769,0.013934,6.379637
0.095137,0.025153,7.592023
0.124892,0.027289,7.512418
0.100201,0.013167,2.399629
0.105767,0.009778,2.014816
0.149838,0.011165,5.548431
0.126696,0.011424,2.257290
0.101162,0.019839,5.724707
0.093101,0.018466,5.515565
0.130557,0.022563,7.358371
0.127185,0.022765,7.693252
0.100922,0.007029,4.499635
0.123625,0.027332,7.587853
0.102285,0.015077,3.799247
0.117610,0.013574,3.997034
0.147765,0.010359,3.726541
0.179664,0.010389,7.606325
0.100591,0.008562,2.805760
0.085643,0.016994,5.353178
0.141724,0.015388,7.213095
0.108836,0.007415,3.217093
0.095784,0.007580,3.631506
0.130772,0.011336,2.482507
0.099864,0.005883,5.799298
0.115002,0.020919,6.460001
0.108135,0.010040,0.683796
0.094644,0.014882,4.736467
0.134915,0.010956,4.740414
0.112826,0.007382,3.487201
0.083832,0.020544,7.099116
0.079764,0.010823,3.546644
0.122049,0.018030,5.153321
0.085817,0.016956,5.759889
0.112763,0.009084,2.066030
0.092404,0.017436,5.345486
0.112085,0.015530,4.747677
0.113527,0.014971,4.016229
0.085830,0.017661,5.508751
0.102163,0.018628,5.570307
0.126119,0.006037,5.731654
0.093074,0.013629,3.112043
0.100761,0.019212,6.307933
0.088987,0.010758,3.369521
0.079544,0.021201,7.559518
0.124484,0.020928,7.571527
0.076201,0.020534,7.232203
0.125023,0.005844,6.674683
0.107394,0.006713,4.835156
0.093956,0.025295,7.714001
0.130203,0.012507,4.500613
0.204453,0.009669,7.288692
0.146549,0.007459,5.448076
0.090549,0.020152,6.563279
0.151651,0.014060,7.046008
0.133486,0.017135,6.419707
0.092626,0.017374,5.281348
0.121748,0.023496,7.175673
0.110251,0.009033,2.120895
0.110054,0.021712,6.649482
0.117060,0.023023,7.483967
0.109953,0.027398,7.781599
0.073152,0.008007,6.567740
0.116049,0.006054,6.242880
0.121795,0.017854,6.502328
0.089075,0.023691,7.370187
0.108103,0.020506,6.237090
0.115620,0.009724,2.605030
0.131436,0.007451,5.472002
0.108999,0.013574,2.764376
0.111951,0.023212,7.057043
0.098142,0.016448,5.286521
0.101205,0.024978,7.681338
0.106163,0.019869,5.731024
0.094734,0.010115,4.318658
0.139999,0.015852,7.021843
0.144794,0.006893,6.268521
0.132533,0.011439,3.489796
0.115765,0.011494,3.057479
0.135065,0.009570,3.797877
0.095651,0.008673,2.519137
0.070324,0.013645,6.282801
0.116797,0.015159,5.403968
0.109564,0.007721,3.583849
0.155987,0.012747,6.140636
0.125793,0.020659,6.199032
0.103134,0.015033,4.199236
0.132399,0.019299,6.288435
0.120353,0.025470,7.555484
0.095743,0.010815,1.476672
0.111202,0.020516,6.341006
0.097297,0.005492,6.600081
0.127243,0.010645,3.024939
0.150121,0.007131,5.488938
0.157788,0.006628,7.114203
0.087755,0.024305,7.772152
0.130043,0.011530,3.669110
0.162785,0.010835,5.721837
0.112341,0.010016,1.177459
0.132277,0.012655,5.165330
0.082767,0.010363,5.895426
0.143185,0.012191,6.136783
0.084697,0.018188,5.788919
0.120259,0.025083,7.132432
0.084485,0.016327,5.344736
0.131476,0.009611,2.749664
0.117932,0.015856,4.140752
0.106671,0.015554,4.104512
0.121914,0.009559,2.670602
0.111231,0.020271,6.138917
0.118065,0.026164,7.441174
0.157984,0.006492,7.346180
0.095729,0.014894,5.032461
0.108892,0.009311,0.886860
0.097427,0.022102,7.216336
0.088955,0.016733,5.410606
0.171369,0.008766,5.546007
0.155404,0.014824,6.682668
0.085345,0.011305,1.813006
0.103763,0.021293,6.514244
0.093531,0.019305,6.824036
0.178405,0.007748,5.562062
0.115799,0.016484,4.845244
0.099156,0.017858,5.670544
0.096348,0.024912,7.636991
0.127941,0.008562,3.387460
0.162304,0.006349,7.155773
0.081208,0.014213,5.195485
0.155206,0.009241,5.335776
0.117725,0.025606,7.566805
0.065866,0.016669,7.835241
0.162833,0.009626,6.081075
0.087166,0.014048,4.031720
0.093833,0.014704,4.841673
0.096240,0.015285,4.452459
0.128633,0.016958,5.782597
0.140946,0.006289,6.644153
0.119553,0.018857,7.115764
0.114947,0.013778,4.494804
0.107513,0.024902,7.207608
0.110134,0.016429,5.379700
0.100580,0.011951,1.688971
0.112371,0.012573,3.611112
0.069456,0.014554,5.266841
0.115886,0.017079,4.949577
0.105384,0.006615,4.869150
0.147116,0.011426,5.014413
0.115515,0.010259,2.138502
0.151827,0.008755,5.154465
0.078355,0.019837,7.674659
0.080806,0.008660,6.000406
0.122321,0.022074,7.678520
0.146356,0.011048,4.285939
0.094328,0.014588,3.659520
0.102514,0.011909,2.101834
0.178114,0.011082,7.063835
0.127160,0.025195,7.804150
0.114811,0.025276,7.576321
0.120986,0.027244,7.689847
0.104378,0.010983,2.694844
0.109741,0.009929,0.906084
0.088953,0.006287,6.479726
0.072257,0.011262,3.718011
0.096245,0.020383,5.985236
0.121310,0.020222,6.837104
0.071171,0.012491,7.067064
0.099834,0.013172,2.932216
0.167714,0.014434,7.836285
0.082818,0.021227,7.149895
0.098213,0.016573,5.321838
0.157137,0.012920,7.288830
0.074032,0.015938,7.826130
0.094245,0.006701,5.762454
0.117113,0.022176,6.468726
0.093446,0.019272,6.301374
0.114133,0.008425,2.996949
0.122449,0.026793,7.368706
0.109809,0.025102,7.673059
0.083060,0.016196,5.217257
0.110953,0.023034,6.697238
0.172315,0.008584,6.029133
0.090600,0.010785,2.676582
0.124021,0.027829,7.790713
0.103915,0.012226,2.135620
0.131721,0.007826,4.515049
0.110902,0.016444,4.706162
0.114788,0.017296,4.688614
0.119723,0.024199,7.072444
0.138710,0.010930,4.044394
0.116653,0.013164,2.241386
0.128715,0.014834,6.123157
0.080440,0.016316,7.602245
0.101080,0.026162,7.734509
0.171150,0.014821,7.829311
0.097158,0.006586,4.884935
0.115064,0.025453,7.163488
0.079679,0.014459,7.190098
0.070583,0.018802,6.466748
0.117063,0.013089,4.483950
0.115438,0.016883,5.770772
0.115715,0.018136,5.529721
0.087598,0.015619,4.751312
0.119472,0.023473,7.181365
0.111488,0.022763,6.657375
0.120058,0.025371,7.631577
0.121622,0.018254,5.504232
0.140255,0.010486,4.732429
0.138692,0.018879,7.077016
0.132472,0.015028,6.115172
0.105907,0.024151,7.605381
0.108420,0.023119,7.055158
0.089299,0.010578,2.243050
0.084416,0.014743,4.288049
0.147262,0.017155,7.662186
0.108028,0.012568,2.466871
0.114889,0.022674,7.596023
0.074985,0.008896,6.971436
0.116335,0.018011,5.504533
0.100169,0.012865,2.734308
0.143907,0.007288,5.440809
0.141753,0.006941,5.900003
0.133336,0.009001,3.253392
0.168575,0.010302,6.555546
0.136832,0.013080,3.908232
0.138069,0.006962,5.114502
0.147205,0.014240,6.706087
0.079634,0.007170,7.148624
0.099112,0.024342,7.399658
0.123972,0.015182,5.657967
0.095606,0.008438,2.165375
0.100514,0.012116,2.222855
0.136264,0.015924,5.125007
0.117602,0.015444,4.798195
0.117896,0.025433,7.725941
0.091656,0.006416,5.744870
0.137568,0.009551,4.830160
0.107364,0.025659,7.644372
0.105907,0.024598,6.985485
0.137772,0.013937,6.496919
0.141490,0.007184,5.196308
0.132533,0.026769,7.819184
0.078101,0.011332,6.126950
0.116218,0.013359,4.474216
0.086420,0.022519,7.516193
0.122275,0.006575,5.466905
0.116691,0.020001,5.981307
0.151886,0.012740,7.550264
0.119203,0.012180,3.485614
0.097456,0.010068,0.825076
0.116756,0.006259,5.888228
0.110907,0.023562,6.855954
0.119542,0.024681,7.644239
0.091825,0.019127,6.286569
0.112087,0.007520,3.116232
0.137443,0.020301,6.304048
0.097170,0.011791,2.399715
0.147560,0.024684,7.740643
0.099975,0.020722,6.248016
0.127161,0.025780,7.560621
0.091353,0.015608,4.328271
0.150446,0.016208,7.415334
0.097029,0.021348,7.568514
0.108870,0.009769,0.808380
0.170888,0.006622,7.230225
0.094650,0.007817,3.864464
0.166094,0.011816,7.512230
0.098865,0.024195,7.126897
0.129618,0.024756,6.955566
0.144641,0.017535,7.402596
0.103068,0.006789,5.890842
0.082838,0.014355,4.258286
0.113320,0.027523,7.750137
0.085456,0.015721,4.665757
0.121072,0.021822,6.494393
0.133880,0.010263,3.220363
0.104842,0.016957,5.096792
0.123917,0.022463,6.616062
0.144062,0.016680,5.651524
0.134221,0.015062,5.764815
0.095382,0.019931,6.342903
0.119657,0.018901,6.675457
0.102228,0.009677,0.986978
0.101727,0.008241,2.979320
0.141686,0.013395,5.372017
0.074889,0.025034,7.832855
0.133300,0.015836,6.865889
